source,target,pair_index
PDEL,AS2,7
PDEL,AS3,7
PDEL,AS4,7
PDEL,AS5,7
PDEL,AS6,7
PDEL,AS7,7
PDEL,AS8,7
PDEL,AS9,7
PDEL,ASHL,6
PDEL,ASHL,7
PDEL,ASHR,6
PDEL,ASHR,7
PDEL,ASKL,6
PDEL,ASKL,7
PDEL,ASKR,6
PDEL,ASKR,7
PDEL,AVAL,5
PDEL,AVAL,6
PDEL,AVAL,7
PDEL,AVAR,5
PDEL,AVAR,6
PDEL,AVAR,7
PDEL,AVBL,5
PDEL,AVBL,7
PDEL,AVBL,8
PDEL,AVBR,5
PDEL,AVBR,7
PDEL,AVBR,8
PDEL,AVDL,7
PDEL,AVDR,7
PDEL,AVEL,5
PDEL,AVEL,7
PDEL,AVER,5
PDEL,AVER,7
PDEL,AVFL,7
PDEL,AVFR,7
PDEL,AVHL,6
PDEL,AVHR,6
PDEL,AVKL,6
PDEL,AVKL,7
PDEL,AVKL,8
PDEL,AVKR,6
PDEL,AVKR,7
PDEL,AVKR,8
PDEL,AVM,5
PDEL,BDUL,5
PDEL,BDUR,5
PDEL,CEPDL,7
PDEL,CEPDR,7
PDEL,CEPVL,7
PDEL,CEPVR,7
PDEL,DA1,5
PDEL,DA1,7
PDEL,DA2,5
PDEL,DA2,7
PDEL,DA3,5
PDEL,DA3,7
PDEL,DA4,5
PDEL,DA4,7
PDEL,DA5,5
PDEL,DA5,7
PDEL,DA6,5
PDEL,DA6,7
PDEL,DA7,5
PDEL,DA7,7
PDEL,DA8,5
PDEL,DA8,7
PDEL,DA9,5
PDEL,DA9,6
PDEL,DA9,7
PDEL,DB1,5
PDEL,DB1,6
PDEL,DB1,7
PDEL,DB2,5
PDEL,DB2,6
PDEL,DB2,7
PDEL,DB3,5
PDEL,DB3,6
PDEL,DB3,7
PDEL,DB4,5
PDEL,DB4,6
PDEL,DB4,7
PDEL,DB5,5
PDEL,DB5,6
PDEL,DB5,7
PDEL,DB6,5
PDEL,DB6,6
PDEL,DB6,7
PDEL,DB7,5
PDEL,DB7,6
PDEL,DB7,7
PDEL,DD1,7
PDEL,DD2,7
PDEL,DD3,7
PDEL,DD4,7
PDEL,DD5,7
PDEL,DD6,7
PDEL,DVB,7
PDEL,FLPL,5
PDEL,FLPR,5
PDEL,I1L,5
PDEL,I1R,5
PDEL,I2L,8
PDEL,I2R,8
PDEL,I3,8
PDEL,I5,5
PDEL,IL1DL,7
PDEL,IL1DR,7
PDEL,IL1L,7
PDEL,IL1R,7
PDEL,IL1VL,7
PDEL,IL1VR,7
PDEL,M1,8
PDEL,OLLL,8
PDEL,OLLR,8
PDEL,OLQDL,6
PDEL,OLQDR,6
PDEL,OLQVL,6
PDEL,OLQVR,6
PDEL,PDB,5
PDEL,PDB,6
PDEL,PDEL,6
PDEL,PDER,6
PDEL,PHAL,7
PDEL,PHAR,7
PDEL,PLML,5
PDEL,PLML,8
PDEL,PLMR,5
PDEL,PLMR,8
PDEL,PVDL,5
PDEL,PVDL,7
PDEL,PVDR,5
PDEL,PVDR,7
PDEL,PVM,6
PDEL,PVM,7
PDEL,PVM,8
PDEL,PVNL,5
PDEL,PVNL,7
PDEL,PVNR,5
PDEL,PVNR,7
PDEL,PVR,5
PDEL,PVWL,5
PDEL,PVWR,5
PDEL,RIAL,6
PDEL,RIAR,6
PDEL,RICL,7
PDEL,RICR,7
PDEL,RID,5
PDEL,RIGL,5
PDEL,RIGL,6
PDEL,RIGL,7
PDEL,RIGR,5
PDEL,RIGR,6
PDEL,RIGR,7
PDEL,RIML,5
PDEL,RIML,6
PDEL,RIMR,5
PDEL,RIMR,6
PDEL,RIPL,5
PDEL,RIPR,5
PDEL,RIS,5
PDEL,RIS,7
PDEL,RIVL,5
PDEL,RIVR,5
PDEL,RMFL,5
PDEL,RMFL,6
PDEL,RMFR,5
PDEL,RMFR,6
PDEL,RMHL,8
PDEL,RMHR,8
PDEL,SABD,7
PDEL,SABVL,7
PDEL,SABVR,7
PDEL,SIADL,6
PDEL,SIADL,7
PDEL,SIADR,6
PDEL,SIADR,7
PDEL,SIAVL,6
PDEL,SIAVL,7
PDEL,SIAVR,6
PDEL,SIAVR,7
PDEL,SMDDL,5
PDEL,SMDDR,5
PDEL,SMDVL,5
PDEL,SMDVR,5
PDEL,URBL,6
PDEL,URBR,6
PDEL,VA1,5
PDEL,VA1,7
PDEL,VA10,5
PDEL,VA10,7
PDEL,VA11,5
PDEL,VA11,7
PDEL,VA12,5
PDEL,VA12,6
PDEL,VA12,7
PDEL,VA2,5
PDEL,VA2,7
PDEL,VA3,5
PDEL,VA3,7
PDEL,VA4,5
PDEL,VA4,7
PDEL,VA5,5
PDEL,VA5,7
PDEL,VA6,5
PDEL,VA6,7
PDEL,VA7,5
PDEL,VA7,7
PDEL,VA8,5
PDEL,VA8,7
PDEL,VA9,5
PDEL,VA9,7
PDEL,VB1,5
PDEL,VB1,6
PDEL,VB1,7
PDEL,VB10,5
PDEL,VB10,6
PDEL,VB10,7
PDEL,VB11,5
PDEL,VB11,6
PDEL,VB11,7
PDEL,VB2,5
PDEL,VB2,6
PDEL,VB2,7
PDEL,VB3,5
PDEL,VB3,6
PDEL,VB3,7
PDEL,VB4,5
PDEL,VB4,6
PDEL,VB4,7
PDEL,VB5,5
PDEL,VB5,6
PDEL,VB5,7
PDEL,VB6,5
PDEL,VB6,6
PDEL,VB6,7
PDEL,VB7,5
PDEL,VB7,6
PDEL,VB7,7
PDEL,VB8,5
PDEL,VB8,6
PDEL,VB8,7
PDEL,VB9,5
PDEL,VB9,6
PDEL,VB9,7
PDEL,VD1,7
PDEL,VD10,7
PDEL,VD11,7
PDEL,VD12,7
PDEL,VD13,7
PDEL,VD2,7
PDEL,VD3,7
PDEL,VD4,7
PDEL,VD5,7
PDEL,VD6,7
PDEL,VD7,7
PDEL,VD8,7
PDEL,VD9,7
PDER,ADAL,5
PDER,ADAR,5
PDER,ADFL,6
PDER,ADFL,7
PDER,ADFR,6
PDER,ADFR,7
PDER,AIAL,5
PDER,AIAR,5
PDER,AIBL,5
PDER,AIBR,5
PDER,AIZL,5
PDER,AIZR,5
PDER,ALA,7
PDER,ALML,5
PDER,ALML,8
PDER,ALMR,5
PDER,ALMR,8
PDER,AS1,7
PDER,AS10,7
PDER,AS11,7
PDER,AS2,7
PDER,AS3,7
PDER,AS4,7
PDER,AS5,7
PDER,AS6,7
PDER,AS7,7
PDER,AS8,7
PDER,AS9,7
PDER,ASHL,6
PDER,ASHL,7
PDER,ASHR,6
PDER,ASHR,7
PDER,ASKL,6
PDER,ASKL,7
PDER,ASKR,6
PDER,ASKR,7
PDER,AVAL,5
PDER,AVAL,6
PDER,AVAL,7
PDER,AVAR,5
PDER,AVAR,6
PDER,AVAR,7
PDER,AVBL,5
PDER,AVBL,7
PDER,AVBL,8
PDER,AVBR,5
PDER,AVBR,7
PDER,AVBR,8
PDER,AVDL,7
PDER,AVDR,7
PDER,AVEL,5
PDER,AVEL,7
PDER,AVER,5
PDER,AVER,7
PDER,AVFL,7
PDER,AVFR,7
PDER,AVHL,6
PDER,AVHR,6
PDER,AVKL,6
PDER,AVKL,7
PDER,AVKL,8
PDER,AVKR,6
PDER,AVKR,7
PDER,AVKR,8
PDER,AVM,5
PDER,BDUL,5
PDER,BDUR,5
PDER,CEPDL,7
PDER,CEPDR,7
PDER,CEPVL,7
PDER,CEPVR,7
PDER,DA1,5
PDER,DA1,7
PDER,DA2,5
PDER,DA2,7
PDER,DA3,5
PDER,DA3,7
PDER,DA4,5
PDER,DA4,7
PDER,DA5,5
PDER,DA5,7
PDER,DA6,5
PDER,DA6,7
PDER,DA7,5
PDER,DA7,7
PDER,DA8,5
PDER,DA8,7
PDER,DA9,5
PDER,DA9,6
PDER,DA9,7
PDER,DB1,5
PDER,DB1,6
PDER,DB1,7
PDER,DB2,5
PDER,DB2,6
PDER,DB2,7
PDER,DB3,5
PDER,DB3,6
PDER,DB3,7
PDER,DB4,5
PDER,DB4,6
PDER,DB4,7
PDER,DB5,5
PDER,DB5,6
PDER,DB5,7
PDER,DB6,5
PDER,DB6,6
PDER,DB6,7
PDER,DB7,5
PDER,DB7,6
PDER,DB7,7
PDER,DD1,7
PDER,DD2,7
PDER,DD3,7
PDER,DD4,7
PDER,DD5,7
PDER,DD6,7
PDER,DVB,7
PDER,FLPL,5
PDER,FLPR,5
PDER,I1L,5
PDER,I1R,5
PDER,I2L,8
PDER,I2R,8
PDER,I3,8
PDER,I5,5
PDER,IL1DL,7
PDER,IL1DR,7
PDER,IL1L,7
PDER,IL1R,7
PDER,IL1VL,7
PDER,IL1VR,7
PDER,M1,8
PDER,OLLL,8
PDER,OLLR,8
PDER,OLQDL,6
PDER,OLQDR,6
PDER,OLQVL,6
PDER,OLQVR,6
PDER,PDB,5
PDER,PDB,6
PDER,PDEL,6
PDER,PDER,6
PDER,PHAL,7
PDER,PHAR,7
PDER,PLML,5
PDER,PLML,8
PDER,PLMR,5
PDER,PLMR,8
PDER,PVDL,5
PDER,PVDL,7
PDER,PVDR,5
PDER,PVDR,7
PDER,PVM,6
PDER,PVM,7
PDER,PVM,8
PDER,PVNL,5
PDER,PVNL,7
PDER,PVNR,5
PDER,PVNR,7
PDER,PVR,5
PDER,PVWL,5
PDER,PVWR,5
PDER,RIAL,6
PDER,RIAR,6
PDER,RICL,7
PDER,RICR,7
PDER,RID,5
PDER,RIGL,5
PDER,RIGL,6
PDER,RIGL,7
PDER,RIGR,5
PDER,RIGR,6
PDER,RIGR,7
PDER,RIML,5
PDER,RIML,6
PDER,RIMR,5
PDER,RIMR,6
PDER,RIPL,5
PDER,RIPR,5
PDER,RIS,5
PDER,RIS,7
PDER,RIVL,5
PDER,RIVR,5
PDER,RMFL,5
PDER,RMFL,6
PDER,RMFR,5
PDER,RMFR,6
PDER,RMHL,8
PDER,RMHR,8
PDER,SABD,7
PDER,SABVL,7
PDER,SABVR,7
PDER,SIADL,6
PDER,SIADL,7
PDER,SIADR,6
PDER,SIADR,7
PDER,SIAVL,6
PDER,SIAVL,7
PDER,SIAVR,6
PDER,SIAVR,7
PDER,SMDDL,5
PDER,SMDDR,5
PDER,SMDVL,5
PDER,SMDVR,5
PDER,URBL,6
PDER,URBR,6
PDER,VA1,5
PDER,VA1,7
PDER,VA10,5
PDER,VA10,7
PDER,VA11,5
PDER,VA11,7
PDER,VA12,5
PDER,VA12,6
PDER,VA12,7
PDER,VA2,5
PDER,VA2,7
PDER,VA3,5
PDER,VA3,7
PDER,VA4,5
PDER,VA4,7
PDER,VA5,5
PDER,VA5,7
PDER,VA6,5
PDER,VA6,7
PDER,VA7,5
PDER,VA7,7
PDER,VA8,5
PDER,VA8,7
PDER,VA9,5
PDER,VA9,7
PDER,VB1,5
PDER,VB1,6
PDER,VB1,7
PDER,VB10,5
PDER,VB10,6
PDER,VB10,7
PDER,VB11,5
PDER,VB11,6
PDER,VB11,7
PDER,VB2,5
PDER,VB2,6
PDER,VB2,7
PDER,VB3,5
PDER,VB3,6
PDER,VB3,7
PDER,VB4,5
PDER,VB4,6
PDER,VB4,7
PDER,VB5,5
PDER,VB5,6
PDER,VB5,7
PDER,VB6,5
PDER,VB6,6
PDER,VB6,7
PDER,VB7,5
PDER,VB7,6
PDER,VB7,7
PDER,VB8,5
PDER,VB8,6
PDER,VB8,7
PDER,VB9,5
PDER,VB9,6
PDER,VB9,7
PDER,VD1,7
PDER,VD10,7
PDER,VD11,7
PDER,VD12,7
PDER,VD13,7
PDER,VD2,7
PDER,VD3,7
PDER,VD4,7
PDER,VD5,7
PDER,VD6,7
PDER,VD7,7
PDER,VD8,7
PDER,VD9,7
RICL,AINL,10
RICL,AINR,10
RICL,AIZL,10
RICL,AIZR,10
RICL,ALA,10
RICL,ALML,9
RICL,ALML,11
RICL,ALMR,9
RICL,ALMR,11
RICL,ALNL,11
RICL,ALNR,11
RICL,ASEL,10
RICL,ASGL,9
RICL,ASGR,9
RICL,ASHL,10
RICL,ASHR,10
RICL,ASJL,10
RICL,ASJR,10
RICL,ASKL,10
RICL,ASKR,10
RICL,AVAL,10
RICL,AVAR,10
RICL,AVDL,9
RICL,AVDR,9
RICL,AVG,9
RICL,AVHL,10
RICL,AVHR,10
RICL,AVKL,10
RICL,AVKR,10
RICL,AVM,9
RICL,AWCL,10
RICL,AWCR,10
RICL,BAGL,10
RICL,BAGR,10
RICL,DA1,9
RICL,DA2,9
RICL,DA3,9
RICL,DA4,9
RICL,DA5,9
RICL,DA6,9
RICL,DA7,9
RICL,DA8,9
RICL,DA9,11
RICL,DB2,9
RICL,DB3,9
RICL,DB4,9
RICL,DB5,9
RICL,DB6,9
RICL,DB7,9
RICL,DVA,10
RICL,FLPL,9
RICL,FLPR,9
RICL,HSNL,9
RICL,HSNR,9
RICL,I3,9
RICL,I3,11
RICL,IL2L,9
RICL,IL2R,9
RICL,M1,9
RICL,M2L,9
RICL,M2R,9
RICL,M3L,10
RICL,M3R,10
RICL,M4,9
RICL,MI,9
RICL,OLLL,10
RICL,OLLR,10
RICL,PDB,10
RICL,PHAL,10
RICL,PHAR,10
RICL,PHBL,10
RICL,PHBR,10
RICL,PLML,9
RICL,PLMR,9
RICL,PVCL,9
RICL,PVCR,9
RICL,PVDL,9
RICL,PVDR,9
RICL,PVM,9
RICL,PVQL,10
RICL,PVQR,10
RICL,PVT,10
RICL,RIBL,9
RICL,RIBR,9
RICL,RID,10
RICL,RIGL,9
RICL,RIGR,9
RICL,RIH,11
RICL,RIML,10
RICL,RIMR,10
RICL,RIPL,9
RICL,RIPR,9
RICL,RMED,10
RICL,RMEV,10
RICL,RMGL,9
RICL,RMGR,9
RICL,SIADL,10
RICL,SIADR,10
RICL,SIAVL,10
RICL,SIAVR,10
RICL,SMBDL,9
RICL,SMBDR,9
RICL,SMBVL,9
RICL,SMBVR,9
RICL,URADL,10
RICL,URADR,10
RICL,URAVL,10
RICL,URAVR,10
RICL,URBL,9
RICL,URBR,9
RICL,URXL,10
RICL,URXR,10
RICL,VA1,9
RICL,VA10,9
RICL,VA11,9
RICL,VA12,11
RICL,VA2,9
RICL,VA3,9
RICL,VA4,9
RICL,VA5,9
RICL,VA6,9
RICL,VA7,9
RICL,VA8,9
RICL,VA9,9
RICR,AINL,10
RICR,AINR,10
RICR,AIZL,10
RICR,AIZR,10
RICR,ALA,10
RICR,ALML,9
RICR,ALML,11
RICR,ALMR,9
RICR,ALMR,11
RICR,ALNL,11
RICR,ALNR,11
RICR,ASEL,10
RICR,ASGL,9
RICR,ASGR,9
RICR,ASHL,10
RICR,ASHR,10
RICR,ASJL,10
RICR,ASJR,10
RICR,ASKL,10
RICR,ASKR,10
RICR,AVAL,10
RICR,AVAR,10
RICR,AVDL,9
RICR,AVDR,9
RICR,AVG,9
RICR,AVHL,10
RICR,AVHR,10
RICR,AVKL,10
RICR,AVKR,10
RICR,AVM,9
RICR,AWCL,10
RICR,AWCR,10
RICR,BAGL,10
RICR,BAGR,10
RICR,DA1,9
RICR,DA2,9
RICR,DA3,9
RICR,DA4,9
RICR,DA5,9
RICR,DA6,9
RICR,DA7,9
RICR,DA8,9
RICR,DA9,11
RICR,DB2,9
RICR,DB3,9
RICR,DB4,9
RICR,DB5,9
RICR,DB6,9
RICR,DB7,9
RICR,DVA,10
RICR,FLPL,9
RICR,FLPR,9
RICR,HSNL,9
RICR,HSNR,9
RICR,I3,9
RICR,I3,11
RICR,IL2L,9
RICR,IL2R,9
RICR,M1,9
RICR,M2L,9
RICR,M2R,9
RICR,M3L,10
RICR,M3R,10
RICR,M4,9
RICR,MI,9
RICR,OLLL,10
RICR,OLLR,10
RICR,PDB,10
RICR,PHAL,10
RICR,PHAR,10
RICR,PHBL,10
RICR,PHBR,10
RICR,PLML,9
RICR,PLMR,9
RICR,PVCL,9
RICR,PVCR,9
RICR,PVDL,9
RICR,PVDR,9
RICR,PVM,9
RICR,PVQL,10
RICR,PVQR,10
RICR,PVT,10
RICR,RIBL,9
RICR,RIBR,9
RICR,RID,10
RICR,RIGL,9
RICR,RIGR,9
RICR,RIH,11
RICR,RIML,10
RICR,RIMR,10
RICR,RIPL,9
RICR,RIPR,9
RICR,RMED,10
RICR,RMEV,10
RICR,RMGL,9
RICR,RMGR,9
RICR,SIADL,10
RICR,SIADR,10
RICR,SIAVL,10
RICR,SIAVR,10
RICR,SMBDL,9
RICR,SMBDR,9
RICR,SMBVL,9
RICR,SMBVR,9
RICR,URADL,10
RICR,URADR,10
RICR,URAVL,10
RICR,URAVR,10
RICR,URBL,9
RICR,URBR,9
RICR,URXL,10
RICR,URXR,10
RICR,VA1,9
RICR,VA10,9
RICR,VA11,9
RICR,VA12,11
RICR,VA2,9
RICR,VA3,9
RICR,VA4,9
RICR,VA5,9
RICR,VA6,9
RICR,VA7,9
RICR,VA8,9
RICR,VA9,9
RIML,ADFL,12
RIML,ADFR,12
RIML,AIAL,13
RIML,AIAL,14
RIML,AIAR,13
RIML,AIAR,14
RIML,AIBL,13
RIML,AIBR,13
RIML,AIML,13
RIML,AIML,14
RIML,AIMR,13
RIML,AIMR,14
RIML,AINL,14
RIML,AINR,14
RIML,AIYL,12
RIML,AIYL,13
RIML,AIYL,14
RIML,AIYR,12
RIML,AIYR,13
RIML,AIYR,14
RIML,AIZL,12
RIML,AIZL,13
RIML,AIZL,14
RIML,AIZR,12
RIML,AIZR,13
RIML,AIZR,14
RIML,ALML,14
RIML,ALMR,14
RIML,ALNL,14
RIML,ALNR,14
RIML,AQR,13
RIML,AS1,14
RIML,AS10,14
RIML,AS11,14
RIML,AS2,14
RIML,AS3,14
RIML,AS4,14
RIML,AS5,14
RIML,AS6,14
RIML,AS7,14
RIML,AS8,14
RIML,AS9,14
RIML,ASEL,13
RIML,ASEL,14
RIML,ASER,13
RIML,ASER,14
RIML,ASGL,13
RIML,ASGL,14
RIML,ASGR,13
RIML,ASGR,14
RIML,ASKL,13
RIML,ASKL,14
RIML,ASKR,13
RIML,ASKR,14
RIML,AVBL,12
RIML,AVBR,12
RIML,AVDL,14
RIML,AVDR,14
RIML,AVJL,13
RIML,AVJR,13
RIML,AVL,12
RIML,AVM,14
RIML,AWCL,13
RIML,AWCR,13
RIML,BAGL,13
RIML,BAGL,14
RIML,BAGR,13
RIML,BAGR,14
RIML,BDUL,12
RIML,BDUR,12
RIML,CANL,12
RIML,CANR,12
RIML,CEPDL,14
RIML,CEPDR,14
RIML,CEPVL,14
RIML,CEPVR,14
RIML,DA1,14
RIML,DA2,14
RIML,DA3,14
RIML,DA4,14
RIML,DA5,14
RIML,DA6,14
RIML,DA7,14
RIML,DA8,14
RIML,DVA,12
RIML,DVA,13
RIML,DVC,13
RIML,FLPL,14
RIML,FLPR,14
RIML,I1L,14
RIML,I1R,14
RIML,I4,14
RIML,IL1DL,14
RIML,IL1DR,14
RIML,IL1L,14
RIML,IL1R,14
RIML,IL1VL,14
RIML,IL1VR,14
RIML,LUAL,14
RIML,LUAR,14
RIML,M1,14
RIML,M3L,12
RIML,M3R,12
RIML,M4,14
RIML,MCL,13
RIML,MCR,13
RIML,NSML,12
RIML,NSML,13
RIML,NSML,14
RIML,NSMR,12
RIML,NSMR,13
RIML,NSMR,14
RIML,OLLL,12
RIML,OLLL,14
RIML,OLLR,12
RIML,OLLR,14
RIML,OLQDL,14
RIML,OLQDR,14
RIML,OLQVL,14
RIML,OLQVR,14
RIML,PDB,14
RIML,PLNL,12
RIML,PLNR,12
RIML,PVCL,14
RIML,PVCR,14
RIML,PVDL,12
RIML,PVDL,14
RIML,PVDR,12
RIML,PVDR,14
RIML,PVM,12
RIML,PVM,14
RIML,PVPL,14
RIML,PVPR,14
RIML,PVQL,13
RIML,PVQL,14
RIML,PVQR,13
RIML,PVQR,14
RIML,PVR,13
RIML,PVR,14
RIML,PVWL,14
RIML,PVWR,14
RIML,RICL,13
RIML,RICR,13
RIML,RID,12
RIML,RID,13
RIML,RIFL,14
RIML,RIFR,14
RIML,RIGL,12
RIML,RIGL,13
RIML,RIGL,14
RIML,RIGR,12
RIML,RIGR,13
RIML,RIGR,14
RIML,RIML,14
RIML,RIMR,14
RIML,RIVL,12
RIML,RIVL,14
RIML,RIVR,12
RIML,RIVR,14
RIML,RMDL,14
RIML,RMDR,14
RIML,RMED,12
RIML,RMEL,12
RIML,RMER,12
RIML,RMEV,12
RIML,RMFL,13
RIML,RMFR,13
RIML,SAADL,13
RIML,SAADL,14
RIML,SAADR,13
RIML,SAADR,14
RIML,SAAVL,13
RIML,SAAVL,14
RIML,SAAVR,13
RIML,SAAVR,14
RIML,SDQL,12
RIML,SDQR,12
RIML,SIBDL,12
RIML,SIBDR,12
RIML,SIBVL,12
RIML,SIBVR,12
RIML,SMBDL,12
RIML,SMBDL,14
RIML,SMBDR,12
RIML,SMBDR,14
RIML,SMBVL,12
RIML,SMBVL,14
RIML,SMBVR,12
RIML,SMBVR,14
RIML,SMDDL,14
RIML,SMDDR,14
RIML,SMDVL,14
RIML,SMDVR,14
RIML,URBL,12
RIML,URBL,13
RIML,URBR,12
RIML,URBR,13
RIML,URYDL,12
RIML,URYDL,14
RIML,URYDR,12
RIML,URYDR,14
RIML,URYVL,12
RIML,URYVL,14
RIML,URYVR,12
RIML,URYVR,14
RIML,VB1,12
RIML,VC4,14
RIML,VC5,14
RIMR,ADFL,12
RIMR,ADFR,12
RIMR,AIAL,13
RIMR,AIAL,14
RIMR,AIAR,13
RIMR,AIAR,14
RIMR,AIBL,13
RIMR,AIBR,13
RIMR,AIML,13
RIMR,AIML,14
RIMR,AIMR,13
RIMR,AIMR,14
RIMR,AINL,14
RIMR,AINR,14
RIMR,AIYL,12
RIMR,AIYL,13
RIMR,AIYL,14
RIMR,AIYR,12
RIMR,AIYR,13
RIMR,AIYR,14
RIMR,AIZL,12
RIMR,AIZL,13
RIMR,AIZL,14
RIMR,AIZR,12
RIMR,AIZR,13
RIMR,AIZR,14
RIMR,ALML,14
RIMR,ALMR,14
RIMR,ALNL,14
RIMR,ALNR,14
RIMR,AQR,13
RIMR,AS1,14
RIMR,AS10,14
RIMR,AS11,14
RIMR,AS2,14
RIMR,AS3,14
RIMR,AS4,14
RIMR,AS5,14
RIMR,AS6,14
RIMR,AS7,14
RIMR,AS8,14
RIMR,AS9,14
RIMR,ASEL,13
RIMR,ASEL,14
RIMR,ASER,13
RIMR,ASER,14
RIMR,ASGL,13
RIMR,ASGL,14
RIMR,ASGR,13
RIMR,ASGR,14
RIMR,ASKL,13
RIMR,ASKL,14
RIMR,ASKR,13
RIMR,ASKR,14
RIMR,AVBL,12
RIMR,AVBR,12
RIMR,AVDL,14
RIMR,AVDR,14
RIMR,AVJL,13
RIMR,AVJR,13
RIMR,AVL,12
RIMR,AVM,14
RIMR,AWCL,13
RIMR,AWCR,13
RIMR,BAGL,13
RIMR,BAGL,14
RIMR,BAGR,13
RIMR,BAGR,14
RIMR,BDUL,12
RIMR,BDUR,12
RIMR,CANL,12
RIMR,CANR,12
RIMR,CEPDL,14
RIMR,CEPDR,14
RIMR,CEPVL,14
RIMR,CEPVR,14
RIMR,DA1,14
RIMR,DA2,14
RIMR,DA3,14
RIMR,DA4,14
RIMR,DA5,14
RIMR,DA6,14
RIMR,DA7,14
RIMR,DA8,14
RIMR,DVA,12
RIMR,DVA,13
RIMR,DVC,13
RIMR,FLPL,14
RIMR,FLPR,14
RIMR,I1L,14
RIMR,I1R,14
RIMR,I4,14
RIMR,IL1DL,14
RIMR,IL1DR,14
RIMR,IL1L,14
RIMR,IL1R,14
RIMR,IL1VL,14
RIMR,IL1VR,14
RIMR,LUAL,14
RIMR,LUAR,14
RIMR,M1,14
RIMR,M3L,12
RIMR,M3R,12
RIMR,M4,14
RIMR,MCL,13
RIMR,MCR,13
RIMR,NSML,12
RIMR,NSML,13
RIMR,NSML,14
RIMR,NSMR,12
RIMR,NSMR,13
RIMR,NSMR,14
RIMR,OLLL,12
RIMR,OLLL,14
RIMR,OLLR,12
RIMR,OLLR,14
RIMR,OLQDL,14
RIMR,OLQDR,14
RIMR,OLQVL,14
RIMR,OLQVR,14
RIMR,PDB,14
RIMR,PLNL,12
RIMR,PLNR,12
RIMR,PVCL,14
RIMR,PVCR,14
RIMR,PVDL,12
RIMR,PVDL,14
RIMR,PVDR,12
RIMR,PVDR,14
RIMR,PVM,12
RIMR,PVM,14
RIMR,PVPL,14
RIMR,PVPR,14
RIMR,PVQL,13
RIMR,PVQL,14
RIMR,PVQR,13
RIMR,PVQR,14
RIMR,PVR,13
RIMR,PVR,14
RIMR,PVWL,14
RIMR,PVWR,14
RIMR,RICL,13
RIMR,RICR,13
RIMR,RID,12
RIMR,RID,13
RIMR,RIFL,14
RIMR,RIFR,14
RIMR,RIGL,12
RIMR,RIGL,13
RIMR,RIGL,14
RIMR,RIGR,12
RIMR,RIGR,13
RIMR,RIGR,14
RIMR,RIML,14
RIMR,RIMR,14
RIMR,RIVL,12
RIMR,RIVL,14
RIMR,RIVR,12
RIMR,RIVR,14
RIMR,RMDL,14
RIMR,RMDR,14
RIMR,RMED,12
RIMR,RMEL,12
RIMR,RMER,12
RIMR,RMEV,12
RIMR,RMFL,13
RIMR,RMFR,13
RIMR,SAADL,13
RIMR,SAADL,14
RIMR,SAADR,13
RIMR,SAADR,14
RIMR,SAAVL,13
RIMR,SAAVL,14
RIMR,SAAVR,13
RIMR,SAAVR,14
RIMR,SDQL,12
RIMR,SDQR,12
RIMR,SIBDL,12
RIMR,SIBDR,12
RIMR,SIBVL,12
RIMR,SIBVR,12
RIMR,SMBDL,12
RIMR,SMBDL,14
RIMR,SMBDR,12
RIMR,SMBDR,14
RIMR,SMBVL,12
RIMR,SMBVL,14
RIMR,SMBVR,12
RIMR,SMBVR,14
RIMR,SMDDL,14
RIMR,SMDDR,14
RIMR,SMDVL,14
RIMR,SMDVR,14
RIMR,URBL,12
RIMR,URBL,13
RIMR,URBR,12
RIMR,URBR,13
RIMR,URYDL,12
RIMR,URYDL,14
RIMR,URYDR,12
RIMR,URYDR,14
RIMR,URYVL,12
RIMR,URYVL,14
RIMR,URYVR,12
RIMR,URYVR,14
RIMR,VB1,12
RIMR,VC4,14
RIMR,VC5,14
